# name, date, code, BW,  frequency, maj, min, PA, rms, S_VLBI, S_core, S_core/S_VLBI, S_VLBI/S_RATAN, Core Size, z, T_b 
'J0539-2839', '2017-04-28', 'UF001G', '384.0', '8667.875', 2.38, 0.96, 79.8, 1.4, 0.42, 0.4, 0.96, 0.96, 0.42 , 3.1 , 15.249752999840618
'J0539-2839', '2017-05-01', 'UF001H', '128.0', '2291.875', 8.77, 3.66, 89.5, 1.12, 0.71, 0.71, 1., 1., 1.12 , 3.1 , 53.45635911165959
'J0539-2839', '2017-05-01', 'UF001H', '384.0', '8667.875', 2.32, 0.94, 85.3, 0.78, 0.54, 0.5, 0.92, 0.92, 0.64 , 3.1 , 7.968514459134706
'J0539-2839', '2017-05-27', 'UF001I', '128.0', '2291.875', 8.31, 3.54, 91.94, 0.81, 0.48, 0.48, 1., 1., 1.01 , 3.1 , 44.85480615131705
'J0539-2839', '2017-05-27', 'UF001I', '384.0', '8667.875', 2.12, 0.91, 90.44, 0.71, 0.59, 0.54, 0.92, 0.92, 0.63 , 3.1 , 8.967715125812743
'J0539-2839', '2017-05-31', 'UF001J', '128.0', '2291.875', 10.98, 3.72, 84., 1.71, 1.1, 1.1, 1., 1., 1.45 , 3.1 , 49.332879180799765
'J0539-2839', '2017-05-31', 'UF001J', '384.0', '8667.875', 2.74, 0.97, 81., 1.04, 0.53, 0.53, 1., 1., 0.66 , 3.1 , 8.10303618993559
'J0539-2839', '2017-06-10', 'UF001K', '128.0', '2291.875', 11.3, 3.48, 93.2, 1.76, 1.01, 1.01, 1., 1., 1.37 , 3.1 , 51.38447270765003
'J0539-2839', '2017-06-10', 'UF001K', '384.0', '8667.875', 2.88, 0.98, 91.44, 0.79, 0.52, 0.52, 1., 1., 0.6 , 3.1 , 9.670311797495238
'J0539-2839', '2017-07-09', 'UF001M', '128.0', '2291.875', 10.5, 3.36, 92.2, 1.76, 1.06, 1.06, 1., 1., 1.41 , 3.1 , 50.600132959807006
'J0539-2839', '2017-07-09', 'UF001M', '384.0', '8667.875', 2.66, 0.95, 89.2, 0.73, 0.55, 0.55, 1., 1., 0.66 , 3.1 , 8.517401282622785
'J0539-2839', '2017-07-16', 'UF001N', '128.0', '2291.875', 7.93, 3.02, 96.7, 1.75, 1., 1., 1., 1., 1.18 , 3.1 , 69.02937906271465
'J0539-2839', '2017-07-16', 'UF001N', '384.0', '8667.875', 2.11, 0.86, 93.06, 0.82, 0.49, 0.49, 1., 1., 0.68 , 3.1 , 7.04011709613528
'J0539-2839', '2017-08-05', 'uf001o5', '384.0', '8652.0', 2.71, 0.96, 96.7, 0.54, 0.64, 0.56, 0.87, 0.87, 0.68 , 3.1 , 8.119127040403159
'J0539-2839', '2017-08-05', 'uf001o5', '96.0', '2252.0', 10.97, 3.41, 97.44, 1.56, 1.13, 1.13, 1., 1., 1.38 , 3.1 , 58.87453588176317
'J0539-2839', '2017-08-12', 'UF001P', '128.0', '2291.875', 10.45, 3.45, 94.25, 1.6, 1.01, 1.01, 1., 1., 1.17 , 3.1 , 70.78569755216105
'J0539-2839', '2017-08-12', 'UF001P', '384.0', '8667.875', 2.67, 0.94, 93.56, 0.79, 0.56, 0.56, 1., 1., 0.76 , 3.1 , 6.413419981723357
'J0539-2839', '2017-10-21', 'UF001T', '128.0', '2291.875', 20.5, 3.62, 109., 1.46, 0.86, 0.86, 1., 1., 2.55 , 3.1 , 12.596292243579448
'J0539-2839', '2017-10-21', 'UF001T', '384.0', '8667.875', 4.96, 1.09, 110.2, 1.09, 0.6, 0.6, 1., 1., 0.93 , 3.1 , 4.56261265597128
'J0539-2839', '2018-01-18', 'ug002a9', '384.0', '8652.0', 2.56, 0.96, 95.1, 0.24, 0.55, 0.32, 0.59, 0.59, 0.56 , 3.1 , 6.897339906829201
'J0539-2839', '2018-01-18', 'ug002a9', '96.0', '2252.0', 10.3, 3.61, 96.1, 0.56, 1.02, 0.96, 0.95, 0.95, 1.28 , 3.1 , 57.96839322942793
'J0539-2839', '2018-07-27', 'ug002m6', '96.0', '2252.0', 8.91, 3.28, 94.3, 0.98, 0.84, 0.8, 0.96, 0.96, 1.33 , 3.1 , 44.84148143491785
'J0539-2839', '2018-07-27', 'ug002m8', '384.0', '8652.0', 2.14, 0.84, 90.56, 0.36, 0.61, 0.43, 0.7, 0.7, 0.52 , 3.1 , 10.81330649675582
'J0539-2839', '2018-10-29', 'bp222g', '128.0', '2276.0', 8.04, 3.33, 93.44, 0.52, 0.72, 0.71, 0.99, 0.99, 1.56 , 3.1 , 28.100704080820787
'J0539-2839', '2018-10-29', 'bp222g', '384.0', '8652.0', 2.13, 0.94, 90.7, 0.31, 0.77, 0.61, 0.78, 0.78, 0.21 , 3.1 , 96.04110391058363
'J0539-2839', '2019-12-17', 'BL273C', '256.0', '15315.5', 1.8, 0.62, 96.06, 0.29, 1.24, 1.24, 1., 1., 0.1 , 3.1 , 266.94621416611426
'J0539-2839', '2020-04-09', 'BL273E', '256.0', '15315.5', 4.2, 0.77, 63.28, 0.38, 1.09, 1.09, 1., 1., 0.3 , 3.1 , 25.77735023049218
'J0539-2839', '2020-05-08', 'BL273E1', '256.0', '15315.5', 1.5, 0.6, 88.94, 0.31, 1.04, 1.04, 1., 1., 0.22 , 3.1 , 45.1096108968014
'J0539-2839', '2020-08-30', 'BL229BI', '256.0', '15315.5', 1.33, 0.52, 90.5, 0.53, 1.07, 1.07, 1., 1., 0.11 , 3.1 , 174.04904173052145
'J0539-2839', '2021-01-10', 'BL273I', '256.0', '15315.5', 1.54, 0.59, 91.44, 0.22, 1.04, 0.99, 0.95, 0.95, 0.15 , 3.1 , 97.0331353697277
'J0539-2839', '2021-05-01', 'BL273K', '256.0', '15315.5', 1.54, 0.6, 89.6, 0.24, 1.39, 1.35, 0.97, 0.97, 0.13 , 3.1 , 161.28900510201916
'J0539-2839', '2021-07-04', 'BL273L', '256.0', '15315.5', 1.53, 0.65, 83.7, 0.24, 1.72, 1.67, 0.97, 0.97, 0.13 , 3.1 , 205.88080253323028
'J0624+3856', '1996-06-07', 'BB023', '32.0', '2268.3025', 8.22, 3.49, 101.7, 2.01, 0.98, 0.77, 0.78, 0.78, 0.58 , 3.46 , 243.57211018459267
'J0624+3856', '1996-06-07', 'BB023', '32.0', '8338.3025', 2.25, 0.93, 101.56, 0.83, 0.37, 0.37, 1., 1., 0.71 , 3.46 , 5.853100140365751
'J0624+3856', '1996-06-12', 'BK042', '64.0', '15363.24', 0.99, 0.87, 86.06, 0.2, 0.26, 0.19, 0.73, 0.73, 0.22 , 3.46 , 8.662581792721216
'J0624+3856', '2018-07-27', 'ug002m', '384.0', '8652.0', 1.87, 1.04, 91.4, 0.44, 0.28, 0.28, 1., 1., 0.92 , 3.46 , 2.435727416023726
'J0624+3856', '2018-07-27', 'ug002m', '96.0', '2252.0', 7.41, 4.12, 91.56, 2.13, 0.73, 0.5, 0.68, 0.68, 0.96 , 3.46 , 58.058249029725914
'J0624+3856', '2021-09-27', 'bp252d', '512.0', '4352.0', 12.61, 6.25, 154.9, 0.96, 0.03, 0.03, 0.86, 0.86, 5.39 , 3.46 , 0.02842027064837453
'J0624+3856', '2022-09-20', 'bp252at2', '512.0', '4352.0', 5.13, 1.92, 86., 6.28, 0.04, 0.04, 0.88, 0.88, 1.15 , 3.46 , 0.764136254998177
'J0624+3856', '2022-09-20', 'bp252at2', '512.0', '7616.0', 2.82, 1.57, 77.4, 9.57, 0.2, 0.2, 1., 1., 1.49 , 3.46 , 0.844533328508907
'J0646+4451', '1995-01-20', 'BP014', '32.0', '15364.99', 1.12, 0.63, 81.75, 2.29, 1.99, 1.99, 1., 1., 0.31 , 3.39 , 48.0342848229589
'J0646+4451', '1995-04-07', 'BK016', '32.0', '15349.49', 1.08, 0.66, 79.2, 1.39, 2.09, 2.09, 1., 1., 0.29 , 3.39 , 54.80926172331667
'J0646+4451', '1995-12-15', 'BK037', '26.0', '15352.99', 1.04, 0.64, 86.7, 1.01, 2.02, 2.02, 1., 1., 0.31 , 3.39 , 47.052023459674466
'J0646+4451', '1996-06-05', 'BH019', '64.0', '4915.99', 4.35, 1.5, 109.44, 1.35, 1.8, 1.76, 0.98, 0.98, 0.26 , 3.39 , 570.4081806474156
'J0646+4451', '1996-08-10', 'BB023', '32.0', '2268.3025', 7.45, 3.49, 90.8, 1.08, 0.95, 0.82, 0.86, 0.86, 0.39 , 3.39 , 559.6920039105164
'J0646+4451', '1996-08-10', 'BB023', '32.0', '8338.3025', 2.06, 0.94, 91.44, 0.95, 1.97, 1.97, 1., 1., 0.37 , 3.39 , 109.18266036053802
'J0646+4451', '1997-08-28', 'BK052', '64.0', '15335.474375', 1.06, 0.71, 59.12, 1.03, 2.41, 2.26, 0.94, 0.94, 0.25 , 3.39 , 80.13179123130533
'J0646+4451', '1998-10-01', 'RDV11', '16.0', '2290.4821875', 3.73, 3.28, 96.3, 0.79, 0.75, 0.68, 0.9, 0.9, 0.73 , 3.39 , 130.03151193957814
'J0646+4451', '1998-10-01', 'RDV11', '16.0', '8644.2321875', 1., 0.89, 86.9, 0.6, 2.21, 1.97, 0.89, 0.89, 0.29 , 3.39 , 162.7343524100142
'J0646+4451', '1999-01-02', 'BG077', '60.0', '15335.224375', 1.14, 0.62, 98.25, 1.09, 2.88, 2.71, 0.94, 0.94, 0.23 , 3.39 , 117.44953063568887
'J0646+4451', '1999-03-08', 'RDV13', '32.0', '2292.474375', 3.66, 2.88, 113.6, 0.58, 0.73, 0.65, 0.9, 0.9, 0.54 , 3.39 , 231.10509821515538
'J0646+4451', '1999-03-08', 'RDV13', '32.0', '8646.224375', 1., 0.73, 111.5, 0.47, 2.18, 1.91, 0.88, 0.88, 0.29 , 3.39 , 165.49785151664284
'J0646+4451', '1999-04-15', 'RDV14', '32.0', '2292.474375', 3.63, 2.72, 75.7, 0.51, 0.73, 0.66, 0.9, 0.9, 0.66 , 3.39 , 155.1124064393251
'J0646+4451', '1999-04-15', 'RDV14', '32.0', '8646.224375', 0.95, 0.73, 79.8, 0.4, 2.51, 2.19, 0.87, 0.87, 0.29 , 3.39 , 181.57582711425187
'J0646+4451', '1999-05-10', 'RDV15', '32.0', '2292.474375', 3.66, 2.97, 100.94, 0.44, 0.72, 0.64, 0.9, 0.9, 0.67 , 3.39 , 144.69007546066132
'J0646+4451', '1999-05-10', 'RDV15', '32.0', '8646.224375', 1., 0.83, 103.8, 1.28, 2.53, 2.25, 0.89, 0.89, 0.28 , 3.39 , 200.3607859206116
'J0646+4451', '1999-06-21', 'RDV16', '32.0', '2292.474375', 4.66, 3.23, 103.44, 0.7, 0.69, 0.62, 0.91, 0.91, 0.54 , 3.39 , 216.33365986635866
'J0646+4451', '1999-06-21', 'RDV16', '32.0', '8646.224375', 1.27, 0.88, 105.5, 0.76, 2.73, 2.5, 0.92, 0.92, 0.3 , 3.39 , 199.24420291232957
'J0646+4451', '1999-08-02', 'RDV17', '32.0', '2292.474375', 3.71, 2.71, 96.3, 0.64, 0.76, 0.69, 0.91, 0.91, 0.57 , 3.39 , 217.6642971076844
'J0646+4451', '1999-08-02', 'RDV17', '32.0', '8646.224375', 1.04, 0.75, 103., 0.55, 2.79, 2.56, 0.92, 0.92, 0.3 , 3.39 , 198.85355490021988
'J0646+4451', '1999-12-20', 'RDV18', '32.0', '2292.474375', 3.45, 2.5, 97.44, 0.37, 0.79, 0.71, 0.91, 0.91, 0.61 , 3.39 , 196.16946914694623
'J0646+4451', '1999-12-20', 'RDV18', '32.0', '8646.224375', 0.92, 0.68, 99.9, 0.48, 2.58, 2.35, 0.91, 0.91, 0.33 , 3.39 , 157.93322710589774
'J0646+4451', '2000-01-31', 'RDV19', '32.0', '2292.474375', 3.21, 2.5, 94.56, 0.31, 0.72, 0.66, 0.92, 0.92, 0.58 , 3.39 , 198.8660250675797
'J0646+4451', '2000-01-31', 'RDV19', '32.0', '8646.224375', 0.83, 0.66, 100.8, 0.39, 2.64, 2.38, 0.9, 0.9, 0.33 , 3.39 , 153.98891569232575
'J0646+4451', '2000-03-13', 'RDV20', '32.0', '2292.474375', 3.08, 2.43, 85.5, 0.45, 0.74, 0.67, 0.91, 0.91, 0.61 , 3.39 , 185.38600916900208
'J0646+4451', '2000-03-13', 'RDV20', '32.0', '8646.224375', 0.83, 0.64, 86.75, 0.44, 2.85, 2.31, 0.81, 0.81, 0.32 , 3.39 , 164.54347051113794
'J0646+4451', '2000-05-22', 'RDV21', '32.0', '2292.474375', 3.27, 2.6, 95.56, 0.61, 0.77, 0.7, 0.92, 0.92, 0.59 , 3.39 , 204.3346905509051
'J0646+4451', '2000-05-22', 'RDV21', '32.0', '8646.224375', 0.89, 0.69, 104.94, 0.54, 2.93, 2.5, 0.85, 0.85, 0.33 , 3.39 , 166.51680432034362
'J0646+4451', '2000-07-06', 'RDV22', '32.0', '2292.474375', 3.66, 2.48, 84.75, 0.56, 0.75, 0.7, 0.93, 0.93, 0.65 , 3.39 , 169.02600483526442
'J0646+4451', '2000-07-06', 'RDV22', '32.0', '8646.224375', 0.97, 0.71, 85.9, 0.74, 2.93, 2.53, 0.86, 0.86, 0.33 , 3.39 , 167.22557489858576
'J0646+4451', '2000-10-23', 'RDV23', '32.0', '2292.474375', 4.14, 3.01, 106., 0.76, 0.76, 0.7, 0.92, 0.92, 0.52 , 3.39 , 259.48409641879033
'J0646+4451', '2000-10-23', 'RDV23', '32.0', '8646.224375', 1.09, 0.81, 99.3, 0.75, 3.51, 2.75, 0.78, 0.78, 0.3 , 3.39 , 214.98292858824666
'J0646+4451', '2000-12-04', 'RDV24', '32.0', '2292.474375', 3.54, 2.48, 96.4, 1.15, 0.79, 0.73, 0.93, 0.93, 0.61 , 3.39 , 201.95726825508777
'J0646+4451', '2000-12-04', 'RDV24', '32.0', '8646.224375', 0.94, 0.66, 94.7, 0.42, 2.92, 2.24, 0.77, 0.77, 0.3 , 3.39 , 179.6165243459011
'J0646+4451', '2001-01-29', 'RDV25', '32.0', '2292.474375', 3.56, 2.49, 90.5, 0.41, 0.8, 0.74, 0.92, 0.92, 0.58 , 3.39 , 221.33484385191088
'J0646+4451', '2001-01-29', 'RDV25', '32.0', '8646.224375', 0.98, 0.64, 97.56, 0.57, 2.76, 2.09, 0.76, 0.76, 0.31 , 3.39 , 160.02577253445457
'J0646+4451', '2001-03-12', 'RDV26', '32.0', '2292.474375', 3.52, 2.31, 96.9, 1.35, 0.83, 0.77, 0.92, 0.92, 0.58 , 3.39 , 233.83694438973916
'J0646+4451', '2001-03-12', 'RDV26', '32.0', '8646.224375', 0.95, 0.61, 95.5, 0.6, 3.31, 2.64, 0.8, 0.8, 0.32 , 3.39 , 182.03718445913637
'J0646+4451', '2001-04-09', 'RDV27', '32.0', '2302.474375', 3.32, 2.66, 114.56, 0.41, 0.79, 0.73, 0.92, 0.92, 0.66 , 3.39 , 169.96565772251543
'J0646+4451', '2001-04-09', 'RDV27', '32.0', '8646.224375', 0.95, 0.71, 118., 0.5, 2.97, 2.1, 0.71, 0.71, 0.3 , 3.39 , 164.17254286423025
'J0646+4451', '2001-05-09', 'RDV28', '32.0', '2302.474375', 3.82, 2.68, 105.06, 0.45, 0.8, 0.74, 0.93, 0.93, 0.57 , 3.39 , 233.3598038621295
'J0646+4451', '2001-05-09', 'RDV28', '32.0', '8646.224375', 0.97, 0.68, 101.25, 0.6, 3.4, 2.87, 0.84, 0.84, 0.35 , 3.39 , 172.12019745299764
'J0646+4451', '2001-07-05', 'RDV29', '32.0', '2302.474375', 3.47, 2.51, 84.5, 0.35, 0.84, 0.78, 0.93, 0.93, 0.59 , 3.39 , 229.67648396652768
'J0646+4451', '2001-07-05', 'RDV29', '32.0', '8646.224375', 0.92, 0.69, 87.6, 0.46, 3.3, 2.22, 0.67, 0.67, 0.3 , 3.39 , 179.46787811649986
'J0646+4451', '2001-10-29', 'RDV30', '32.0', '2302.474375', 3.41, 2.25, 81.44, 0.86, 0.89, 0.83, 0.93, 0.93, 0.57 , 3.39 , 252.56630730283257
'J0646+4451', '2001-10-29', 'RDV30', '32.0', '8646.224375', 1.06, 0.64, 87.75, 0.8, 3.38, 3.72, 1.1, 1.1, 0.46 , 3.39 , 123.50432692767237
'J0646+4451', '2002-01-16', 'RDV31', '32.0', '2302.474375', 4.21, 3.21, 91.06, 0.26, 0.9, 0.84, 0.93, 0.93, 0.62 , 3.39 , 220.34584101604193
'J0646+4451', '2002-01-16', 'RDV31', '32.0', '8646.224375', 1.11, 0.83, 91.56, 0.33, 3.18, 2.47, 0.78, 0.78, 0.36 , 3.39 , 136.9878538551519
'J0646+4451', '2002-01-31', 'BF071', '32.0', '2301.974375', 9.15, 3.82, 124.8, 1.14, 0.87, 0.87, 1., 1., 1.18 , 3.39 , 63.317802969773375
'J0646+4451', '2002-01-31', 'BF071', '32.0', '8645.724375', 2.66, 1.06, 120.6, 1.58, 3., 3., 1., 1., 0.37 , 3.39 , 154.37585919515132
'J0646+4451', '2002-03-06', 'RDV32', '32.0', '2292.474375', 4.03, 2.57, 102.06, 0.48, 0.88, 0.82, 0.93, 0.93, 0.61 , 3.39 , 223.28916042856895
'J0646+4451', '2002-03-06', 'RDV32', '32.0', '8646.224375', 1.05, 0.7, 101.9, 0.5, 3.34, 2.26, 0.68, 0.68, 0.32 , 3.39 , 154.40272992574668
'J0646+4451', '2002-04-20', 'Bonn Cor', '98.0', '86248.2297957', 0.86, 0.17, 10.48, 65.71, 4.25, 4.25, 1., 1., 0.37 , 3.39 , 2.2755533739195513
'J0646+4451', '2002-05-08', 'RDV33', '32.0', '2302.474375', 4.23, 3.39, 103.6, 0.49, 0.9, 0.84, 0.94, 0.94, 0.77 , 3.39 , 143.84601582758154
'J0646+4451', '2002-05-08', 'RDV33', '32.0', '8646.224375', 1.11, 0.91, 105.9, 0.55, 3.39, 2.43, 0.72, 0.72, 0.34 , 3.39 , 147.19910256291593
'J0646+4451', '2002-05-14', 'BF071', '32.0', '2301.974375', 8.4, 3.55, 111.3, 1.22, 0.97, 0.91, 0.94, 0.94, 1. , 3.39 , 91.15608537338572
'J0646+4451', '2002-05-14', 'BF071', '32.0', '8645.724375', 2.28, 0.98, 110.9, 1.32, 3.6, 3.6, 1., 1., 0.44 , 3.39 , 130.94170213319586
'J0646+4451', '2002-06-02', 'BR077', '60.0', '15335.224375', 1.03, 0.66, 105.4, 0.86, 3.88, 4.01, 1.03, 1.03, 0.42 , 3.39 , 52.79504182237477
'J0646+4451', '2002-07-24', 'RDV34', '32.0', '2302.474375', 4.12, 3.25, 109.7, 0.59, 0.95, 0.9, 0.94, 0.94, 0.64 , 3.39 , 223.22752395310883
'J0646+4451', '2002-07-24', 'RDV34', '32.0', '8646.224375', 1.05, 0.79, 104.1, 0.63, 3.4, 2.52, 0.74, 0.74, 0.36 , 3.39 , 141.09154306712801
'J0646+4451', '2002-09-25', 'RDV35', '32.0', '2302.474375', 3.98, 2.39, 103.3, 0.5, 1.01, 0.95, 0.94, 0.94, 0.66 , 3.39 , 220.86970572664995
'J0646+4451', '2002-09-25', 'RDV35', '32.0', '8646.224375', 1.1, 0.68, 104.1, 0.58, 3.58, 3.59, 1., 1., 0.49 , 3.39 , 106.56316526724171
'J0646+4451', '2002-12-11', 'RDV36', '32.0', '2309.474375', 3.53, 2.79, 135.6, 1.29, 1.04, 1., 0.96, 0.96, 0.44 , 3.39 , 508.3153761922932
'J0646+4451', '2002-12-11', 'RDV36', '32.0', '8646.224375', 0.93, 0.7, 146.9, 1.58, 3.98, 3.98, 1., 1., 0.43 , 3.39 , 151.465869861352
'J0646+4451', '2003-03-12', 'RDV37', '32.0', '2309.474375', 3.52, 2.52, 90.5, 0.95, 0.96, 0.91, 0.96, 0.96, 0.69 , 3.39 , 194.74270792964097
'J0646+4451', '2003-03-12', 'RDV37', '32.0', '8646.224375', 0.97, 0.67, 88.6, 0.84, 3.71, 4.38, 1.18, 1.18, 0.53 , 3.39 , 113.05155478596687
'J0646+4451', '2003-03-29', 'BL111', '32.0', '15365.45875', 0.97, 0.7, 96.06, 0.56, 4.26, 2.74, 0.64, 0.64, 0.17 , 3.39 , 211.36769011492913
'J0646+4451', '2003-05-07', 'RDV38', '32.0', '2309.474375', 4.08, 2.31, 89.75, 0.76, 1.06, 1.01, 0.95, 0.95, 0.59 , 3.39 , 293.4171718098798
'J0646+4451', '2003-05-07', 'RDV38', '32.0', '8646.224375', 1.13, 0.63, 83.1, 0.92, 3.56, 2.48, 0.7, 0.7, 0.27 , 3.39 , 251.60081164825743
'J0646+4451', '2003-06-18', 'RDV39', '32.0', '2309.474375', 5.46, 3.39, 81.8, 0.95, 1.11, 1.06, 0.95, 0.95, 0.63 , 3.39 , 271.64555147344123
'J0646+4451', '2003-06-18', 'RDV39', '32.0', '8646.224375', 1.28, 0.75, 78.9, 0.95, 3.4, 3.25, 0.96, 0.96, 0.38 , 3.39 , 165.31155360069874
'J0646+4451', '2003-07-09', 'RDV40', '32.0', '2309.474375', 5.5, 3.83, 101.25, 1.3, 0.97, 0.93, 0.96, 0.96, 0.29 , 3.39 , 1155.1656489060804
'J0646+4451', '2003-07-09', 'RDV40', '32.0', '8646.224375', 1.49, 1.05, 105., 1.73, 3.74, 3.74, 1., 1., 0.4 , 3.39 , 166.8850492401393
'J0646+4451', '2003-09-17', 'RDV41', '32.0', '2309.474375', 3.28, 2.58, 92.4, 0.62, 1.07, 1.02, 0.95, 0.95, 0.64 , 3.39 , 248.5396315879732
'J0646+4451', '2003-09-17', 'RDV41', '32.0', '8646.224375', 0.87, 0.75, 98., 0.68, 3.55, 2.54, 0.72, 0.72, 0.28 , 3.39 , 225.21515411603656
'J0646+4451', '2004-04-30', 'BP110', '32.0', '2309.474375', 7.88, 3.41, 79.5, 1.06, 1.02, 0.99, 0.97, 0.97, 0.39 , 3.39 , 637.8725746800964
'J0646+4451', '2004-04-30', 'BP110', '32.0', '8646.224375', 2.14, 0.94, 82.3, 1.45, 3.65, 3.65, 1., 1., 0.42 , 3.39 , 147.10737960532637
'J0646+4451', '2004-05-08', 'BP110', '32.0', '2309.474375', 8.88, 3.27, 68.25, 1.02, 1.09, 1.04, 0.96, 0.96, 0.51 , 3.39 , 395.3919288120648
'J0646+4451', '2004-05-08', 'BP110', '32.0', '8646.224375', 2.45, 0.86, 67.6, 1.2, 3.85, 3.85, 1., 1., 0.42 , 3.39 , 157.93341477902186
'J0646+4451', '2004-05-27', 'BP110', '32.0', '2309.474375', 11.01, 3.72, 52.44, 1.55, 1.07, 1.07, 1., 1., 1.1 , 3.39 , 88.18852182008526
'J0646+4451', '2004-05-27', 'BP110', '32.0', '8646.224375', 3.03, 1.01, 52., 1.83, 3.85, 3.85, 1., 1., 0.4 , 3.39 , 172.27119867320962
'J0646+4451', '2004-10-18', 'BL111', '32.0', '15365.45875', 1.07, 0.8, 111.9, 1.13, 3.34, 3.34, 1., 1., 0.43 , 3.39 , 40.48718216878332
'J0646+4451', '2005-05-26', 'BL123', '32.0', '15365.45875', 0.89, 0.76, 88.3, 1.43, 3.42, 3.42, 1., 1., 0.48 , 3.39 , 33.05000099213593
'J0646+4451', '2005-06-30', 'BP118', '32.0', '2309.474375', 9.48, 3.18, 86.75, 1.79, 1.21, 1.21, 1., 1., 0.68 , 3.39 , 266.35340821537676
'J0646+4451', '2005-06-30', 'BP118', '32.0', '8646.224375', 2.53, 0.83, 86.7, 2.59, 3.49, 3.49, 1., 1., 0.47 , 3.39 , 110.74751357313738
'J0646+4451', '2005-07-08', 'BK124', '32.0', '2309.474375', 9.71, 3.45, 70.94, 1.2, 1.19, 1.16, 0.97, 0.97, 0.65 , 3.39 , 273.7309816213333
'J0646+4451', '2005-07-08', 'BK124', '32.0', '8646.224375', 2.7, 0.99, 73.3, 1.82, 3.39, 3.39, 1., 1., 0.46 , 3.39 , 114.44583833009695
'J0646+4451', '2005-09-23', 'BL123', '32.0', '15365.45875', 0.91, 0.71, 87.1, 0.98, 3.41, 3.41, 1., 1., 0.5 , 3.39 , 31.47037146315898
'J0646+4451', '2005-12-14', 'RDV54', '32.0', '2309.474375', 6.2, 3.04, 37.38, 1.47, 1.22, 1.22, 1., 1., 1.16 , 3.39 , 91.86639933542365
'J0646+4451', '2005-12-14', 'RDV54', '32.0', '8646.224375', 1.72, 0.91, 38.2, 1.03, 3.17, 3.17, 1., 1., 0.45 , 3.39 , 110.60658705764934
'J0646+4451', '2006-06-04', 'BP125', '64.0', '24432.929375', 0.95, 0.35, 73.5, 24.7, 2.2, 2.2, 1., 1., 0.49 , 3.39 , 8.07563824841336
'J0646+4451', '2006-06-11', 'BP125', '64.0', '24432.929375', 0.84, 0.35, 83.94, 27.11, 2.56, 2.56, 1., 1., 0.49 , 3.39 , 9.574174367231008
'J0646+4451', '2006-10-06', 'BL137', '32.0', '15365.45875', 0.92, 0.74, 84.2, 1.47, 3.2, 3.2, 1., 1., 0.48 , 3.39 , 31.851670145517684
'J0646+4451', '2006-10-20', 'BP125', '64.0', '24432.929375', 0.8, 0.35, 87.56, 27.51, 2.7, 3.24, 1.2, 1.2, 0.63 , 3.39 , 7.39587513258437
'J0646+4451', '2007-08-01', 'rdv65', '32.0', '8642.24', 2.29, 1.2, 46.7, 2.37, 4.53, 4.53, 1., 1., 0.52 , 3.39 , 121.90077263655276
'J0646+4451', '2007-12-05', 'RDV66', '32.0', '2309.474375', 5.69, 3.87, 71.56, 0.92, 1.24, 1.24, 1., 1., 0.76 , 3.39 , 214.22151131327254
'J0646+4451', '2007-12-05', 'RDV66', '32.0', '8646.224375', 1.69, 1.12, 57.97, 0.75, 2.96, 2.53, 0.85, 0.85, 0.36 , 3.39 , 138.07053163063028
'J0646+4451', '2008-04-02', 'RDV68', '32.0', '2309.474375', 3.81, 3.04, 68.56, 0.81, 1.36, 1.33, 0.98, 0.98, 0.67 , 3.39 , 301.0929095214946
'J0646+4451', '2008-04-02', 'RDV68', '32.0', '8646.224375', 1.14, 0.91, 76.8, 0.93, 3.21, 2.74, 0.86, 0.86, 0.36 , 3.39 , 148.17267308950247
'J0646+4451', '2008-07-09', 'RDV70', '32.0', '2309.474375', 3.71, 2.27, 89.8, 1.01, 1.42, 1.39, 0.98, 0.98, 0.66 , 3.39 , 323.1308074608823
'J0646+4451', '2008-07-09', 'RDV70', '32.0', '8646.224375', 0.98, 0.65, 87.75, 0.86, 3.27, 2.44, 0.75, 0.75, 0.25 , 3.39 , 283.0888990716082
'J0646+4451', '2008-10-03', 'BL149', '64.0', '15357.49', 0.99, 0.71, 103., 0.94, 3.78, 3.6, 0.95, 0.95, 0.37 , 3.39 , 58.68416324750172
'J0646+4451', '2009-05-13', 'RDV75', '32.0', '2309.474375', 4.07, 2.93, 87.6, 0.88, 1.56, 1.52, 0.98, 0.98, 0.73 , 3.39 , 282.6439691606492
'J0646+4451', '2009-05-13', 'RDV75', '32.0', '8646.224375', 1.05, 0.79, 89.56, 0.69, 3.04, 2.59, 0.85, 0.85, 0.32 , 3.39 , 178.69650463074757
'J0646+4451', '2009-05-28', 'BL149', '64.0', '15357.49', 0.91, 0.73, 83.06, 0.9, 3.61, 3.38, 0.94, 0.94, 0.35 , 3.39 , 61.036955246890074
'J0646+4451', '2009-10-27', 'BL149', '64.0', '15357.49', 0.92, 0.74, 77.75, 0.93, 3.55, 3.55, 1., 1., 0.42 , 3.39 , 44.73829249512032
'J0646+4451', '2010-08-06', 'BL149CM', '64.0', '15357.49', 0.89, 0.71, 93.2, 0.95, 3.32, 3.32, 1., 1., 0.5 , 3.39 , 29.99327422120529
'J0646+4451', '2011-03-05', 'BL149DD', '64.0', '15357.49', 0.93, 0.79, 103.75, 0.68, 3.01, 3.01, 1., 1., 0.56 , 3.39 , 22.030468567221433
